Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	24	19.0	280.81600552393775	280.81600552393775	284.198	0.0	281.14	0.0	2.25234	9.02051	990.503	-2.39046	314.206	1.0	3.0	1.0	1.0	1.0
1	2021	24	19.5	280.263647513121	280.263647513121	283.935	0.0	280.821	0.0	1.59166	9.05772	990.333	-2.31813	315.354	1.0	3.0	1.0	1.0	1.0
1	2021	24	20.0	280.2209182835775	280.2209182835775	283.762	0.0	280.767	0.0	1.27953	8.99061	990.167	-1.26023	325.695	1.0	3.0	1.0	1.0	1.0
1	2021	24	20.5	280.7943104331464	280.7943104331464	283.531	0.0	281.049	0.0	1.21667	8.999500000000001	990.093	-0.351107	336.897	1.0	3.0	1.0	1.0	1.0
1	2021	24	21.0	281.1781045867606	281.1781045867606	283.45	0.0	280.73	0.0	0.876257	9.3905	990.012	-1.90569	345.363	1.0	3.0	1.0	1.0	1.0
1	2021	24	21.5	281.075655766675	281.075655766675	283.45	0.0	280.646	0.0	0.644095	9.85129	989.687	-1.75096	344.58	1.0	3.0	1.0	1.0	1.0
1	2021	24	22.0	281.1716520505385	281.1716520505385	283.387	0.0	280.69	0.0	0.397751	9.94167	989.5550000000001	-1.2845	346.33	1.0	3.0	1.0	1.0	1.0
1	2021	24	22.5	281.0708621330091	281.0708621330091	283.352	0.0	280.212	0.0	0.53564	9.70538	989.2160000000001	-0.86106	347.037	1.0	3.0	1.0	1.0	1.0
1	2021	24	23.0	281.1946106329319	281.1946106329319	283.35	0.0	280.207	0.0	1.78716	10.0505	989.018	-0.603795	347.14	1.0	3.0	1.0	1.0	1.0
1	2021	24	23.5	281.1812469986434	281.1812469986434	283.35	0.0	280.242	0.0	5.56678	9.167390000000001	988.9089999999999	-1.65346	344.2	1.0	3.0	1.0	1.0	1.0
1	2021	25	0.0	281.06193302243315	281.06193302243315	283.298	0.0	280.108	0.0	5.89674	8.94166	988.665	-1.09773	344.177	1.0	3.0	1.0	1.0	1.0
1	2021	25	0.5	280.5548686764953	280.5548686764953	283.187	0.0	279.31	0.0	6.22093	8.495170000000002	988.8009999999999	-0.929267	339.889	1.0	3.0	1.0	1.0	1.0
1	2021	25	1.0	280.1694716690196	280.1694716690196	283.0	0.0	279.3	0.0	4.65224	8.69473	988.671	0.0540165	337.884	1.0	3.0	1.0	1.0	1.0
1	2021	25	1.5	280.3602989520541	280.3602989520541	282.859	0.0	280.019	0.0	5.10903	8.364790000000001	988.703	1.0286	328.547	1.0	3.0	1.0	1.0	1.0
1	2021	25	2.0	279.721325219054	279.721325219054	282.72	0.0	279.851	0.0	4.49645	8.21967	988.633	-0.64591	298.82	1.0	3.0	1.0	1.0	1.0
1	2021	25	2.5	279.5763611497543	279.5763611497543	282.542	0.0	279.341	0.0	5.37304	7.848440000000001	988.587	-2.25084	304.735	1.0	3.0	1.0	1.0	1.0
1	2021	25	3.0	279.00973413058364	279.00973413058364	282.368	0.0	279.78	0.0	6.56408	6.835839999999999	988.544	-2.91094	282.428	1.0	3.0	1.0	1.0	1.0
1	2021	25	3.5	279.098108580557	279.098108580557	282.167	0.0	280.047	0.0	5.80339	6.82048	988.331	-1.62874	301.304	1.0	3.0	1.0	1.0	1.0
1	2021	25	4.0	279.12200940431893	279.12200940431893	281.999	0.0	279.948	0.0	5.9415	6.773680000000001	988.2439999999999	-2.76262	290.812	1.0	3.0	1.0	1.0	1.0
1	2021	25	4.5	278.8805728262172	278.8805728262172	281.758	0.0	279.605	0.0	5.57877	6.7237800000000005	988.1650000000001	-5.12058	278.927	1.0	3.0	1.0	1.0	1.0
1	2021	25	5.0	278.7578266328714	278.7578266328714	281.607	0.0	279.487	0.0	4.80558	6.59207	988.2169999999999	-3.80405	307.209	1.0	3.0	1.0	1.0	1.0
1	2021	25	5.5	277.9053063874524	277.9053063874524	281.49	0.0	277.844	0.0	3.12289	7.22881	988.566	-2.53054	305.536	1.0	3.0	1.0	1.0	1.0
1	2021	25	6.0	278.7409180781984	278.7409180781984	281.364	0.0	279.424	0.0	5.07547	6.637309999999999	988.203	-0.402835	310.757	1.0	3.0	1.0	1.0	1.0
1	2021	25	6.5	277.49842286055576	277.49842286055576	281.259	0.0	277.186	0.0	4.11531	7.16097	988.845	-2.87295	327.301	1.0	3.0	1.0	1.0	1.0
1	2021	25	7.0	276.2484206333095	276.2484206333095	281.101	0.0	276.165	0.0	3.65625	6.903930000000001	988.985	-1.24101	324.234	1.0	3.0	1.0	1.0	1.0
1	2021	25	7.5	276.45884161447697	276.45884161447697	280.76	0.0	276.632	0.0	3.93117	7.06017	989.018	4.92283	322.646	1.0	3.0	1.0	1.0	1.0
1	2021	25	8.0	277.1934738558254	277.1934738558254	280.522	0.0	276.321	0.0	5.29172	6.51352	989.321	15.0468	318.297	1.0	3.0	1.0	1.0	1.0
1	2021	25	8.5	277.4378710992823	277.4378710992823	280.403	0.0	276.294	0.0	4.00437	7.0139499999999995	989.586	26.654	326.225	1.0	3.0	1.0	1.0	1.0
1	2021	25	9.0	278.388662862059	278.388662862059	280.35	0.0	276.854	0.0	2.47528	7.1017399999999995	989.352	80.9218	313.44	1.0	3.0	1.0	1.0	1.0
1	2021	25	9.5	279.6434284763857	279.6434284763857	280.41	0.0	278.267	0.0	4.31498	7.0831	989.1460000000001	112.992	320.218	1.0	3.0	1.0	1.0	1.0
1	2021	25	10.0	278.18322602910035	278.18322602910035	280.604	0.0	277.054	0.0	3.51025	6.857600000000001	989.257	40.0317	321.652	1.0	3.0	1.0	1.0	1.0
1	2021	25	10.5	278.14263574694206	278.14263574694206	280.65	0.0	277.464	0.0	3.44344	7.3453599999999994	989.303	40.7656	326.415	1.0	3.0	1.0	1.0	1.0
1	2021	25	11.0	279.47336117433514	279.47336117433514	280.65	0.0	277.915	0.0	4.98277	7.43592	989.083	117.329	327.147	1.0	3.0	1.0	1.0	1.0
1	2021	25	11.5	279.56699715196635	279.56699715196635	280.723	0.0	279.425	0.0	5.53244	7.46993	988.847	292.171	317.41	1.0	3.0	1.0	1.0	1.0
1	2021	25	12.0	281.72118857277695	281.72118857277695	280.827	0.0	279.978	0.0	4.57636	7.211989999999999	988.52	249.627	313.592	1.0	3.0	1.0	1.0	1.0
1	2021	25	12.5	283.622086257082	283.622086257082	281.228	0.0	281.062	0.0	5.65126	7.3632100000000005	988.153	420.856	301.471	1.0	3.0	1.0	1.0	1.0
1	2021	25	13.0	282.8489945007826	282.8489945007826	281.772	0.0	280.526	0.0	7.32522	7.39976	987.5369999999999	327.467	303.221	1.0	3.0	1.0	1.0	1.0
1	2021	25	13.5	282.2203210144223	282.2203210144223	282.224	0.0	280.542	0.0	7.74012	7.096849999999999	987.3360000000001	277.792	299.728	1.0	3.0	1.0	1.0	1.0
1	2021	25	14.0	281.734644810567	281.734644810567	282.448	0.0	280.624	0.0	8.32327	6.899679999999999	987.2919999999999	289.165	287.484	1.0	3.0	1.0	1.0	1.0
1	2021	25	14.5	282.67653124145085	282.67653124145085	282.512	0.0	280.785	0.0	6.97033	7.3169	987.35	367.194	294.964	1.0	3.0	1.0	1.0	1.0
1	2021	25	15.0	282.0510620085212	282.0510620085212	282.742	0.0	281.193	0.0	8.50404	6.678920000000001	987.4490000000001	281.632	280.506	1.0	3.0	1.0	1.0	1.0
1	2021	25	15.5	281.9489909577572	281.9489909577572	282.864	0.0	281.253	0.0	8.31256	6.688540000000001	987.602	248.33	281.295	1.0	3.0	1.0	1.0	1.0
1	2021	25	16.0	281.31434879026705	281.31434879026705	282.861	0.0	281.074	0.0	7.51751	6.60088	987.807	145.34	295.384	1.0	3.0	1.0	1.0	1.0
1	2021	25	16.5	281.18325998891527	281.18325998891527	282.803	0.0	281.056	0.0	8.25212	6.612080000000001	987.924	147.506	281.226	1.0	3.0	1.0	1.0	1.0
1	2021	25	17.0	280.0452266616829	280.0452266616829	282.697	0.0	279.745	0.0	7.70836	6.83831	988.0680000000001	47.5895	306.358	1.0	3.0	1.0	1.0	1.0
1	2021	25	17.5	279.2148188141465	279.2148188141465	282.459	0.0	279.736	0.0	7.21382	6.925090000000001	988.075	8.41972	293.952	1.0	3.0	1.0	1.0	1.0
1	2021	25	18.0	279.4584576729947	279.4584576729947	282.205	0.0	280.104	0.0	5.94799	7.00767	988.2810000000001	-1.96382	299.028	1.0	3.0	1.0	1.0	1.0
1	2021	25	18.5	278.94465494983785	278.94465494983785	282.009	0.0	279.968	0.0	6.47174	6.456910000000001	988.4749999999999	-3.18789	276.183	1.0	3.0	1.0	1.0	1.0
1	2021	25	19.0	279.2276338503723	279.2276338503723	281.712	0.0	280.272	0.0	5.72837	6.49451	988.5450000000001	-2.19316	294.205	1.0	3.0	1.0	1.0	1.0
1	2021	25	19.5	279.40373710734974	279.40373710734974	281.52	0.0	280.319	0.0	5.40677	6.4906299999999995	988.671	-2.12816	302.902	1.0	3.0	1.0	1.0	1.0
1	2021	25	20.0	278.9300931668826	278.9300931668826	281.398	0.0	279.971	0.0	5.52152	6.171749999999999	988.5360000000001	-2.73058	288.211	1.0	3.0	1.0	1.0	1.0
1	2021	25	20.5	278.573753206132	278.573753206132	281.273	0.0	279.206	0.0	5.59239	6.705449999999999	988.72	-2.26824	311.83	1.0	3.0	1.0	1.0	1.0
1	2021	25	21.0	278.53891608553585	278.53891608553585	281.127	0.0	278.888	0.0	5.49912	7.11387	988.872	-4.65229	295.244	1.0	3.0	1.0	1.0	1.0
1	2021	25	21.5	278.8534823152876	278.8534823152876	280.928	0.0	278.986	0.0	4.8158	6.858289999999999	988.905	-4.06314	315.879	1.0	3.0	1.0	1.0	1.0
1	2021	25	22.0	278.75220439727286	278.75220439727286	280.85	0.0	278.653	0.0	4.04109	6.9668399999999995	989.0229999999999	-3.49322	317.249	1.0	3.0	1.0	1.0	1.0
1	2021	25	22.5	277.6408737628388	277.6408737628388	280.808	0.0	278.036	0.0	3.74281	7.12503	989.3180000000001	-2.36986	307.191	1.0	3.0	1.0	1.0	1.0
1	2021	25	23.0	278.4877631067939	278.4877631067939	280.723	0.0	278.935	0.0	3.56982	7.23474	989.2489999999999	-0.93293	312.508	1.0	3.0	1.0	1.0	1.0
1	2021	25	23.5	278.0738445082964	278.0738445082964	280.65	0.0	278.335	0.0	3.23974	7.4785699999999995	989.5360000000001	-2.74843	305.608	1.0	3.0	1.0	1.0	1.0
1	2021	26	0.0	278.29925450285526	278.29925450285526	280.619	0.0	278.988	0.0	3.86454	7.19717	989.525	-0.912788	303.501	1.0	3.0	1.0	1.0	1.0
1	2021	26	0.5	278.6409518997586	278.6409518997586	280.55	0.0	278.7	0.0	1.93319	7.536459999999999	989.587	-1.28495	327.251	1.0	3.0	1.0	1.0	1.0
1	2021	26	1.0	277.95456235330784	277.95456235330784	280.535	0.0	277.321	0.0	3.69113	7.38705	989.7199999999999	-1.36186	327.364	1.0	3.0	1.0	1.0	1.0
1	2021	26	1.5	278.21897279424	278.21897279424	280.456	0.0	278.105	0.0	4.09039	7.55872	989.7379999999999	-1.41862	309.629	1.0	3.0	1.0	1.0	1.0
1	2021	26	2.0	277.95249595183105	277.95249595183105	280.45	0.0	278.376	0.0	3.24977	7.209529999999999	990.095	-1.09223	288.892	1.0	3.0	1.0	1.0	1.0
1	2021	26	2.5	277.45294376497134	277.45294376497134	280.368	0.0	278.339	0.0	3.67574	6.461509999999999	990.3480000000001	-1.2172	276.887	1.0	3.0	1.0	1.0	1.0
1	2021	26	3.0	277.60550455081466	277.60550455081466	280.269	0.0	277.619	0.0	3.10173	6.898	990.3530000000001	-2.39367	306.748	1.0	3.0	1.0	1.0	1.0
1	2021	26	3.5	277.2712524377276	277.2712524377276	280.162	0.0	277.524	0.0	2.40074	7.07001	990.4399999999999	-3.49139	288.802	1.0	3.0	1.0	1.0	1.0
1	2021	26	4.0	276.28296644166903	276.28296644166903	280.097	0.0	277.492	0.0	2.62158	6.48058	990.5489999999999	-3.82648	262.667	1.0	3.0	1.0	1.0	1.0
1	2021	26	4.5	276.04183484406417	276.04183484406417	279.857	0.0	277.248	0.0	2.23802	6.43829	990.6060000000001	-3.63147	255.629	1.0	3.0	1.0	1.0	1.0
1	2021	26	5.0	274.70565809193795	274.70565809193795	279.671	0.0	276.186	0.0	1.39758	6.06296	990.798	-4.05536	250.182	1.0	3.0	1.0	1.0	1.0
1	2021	26	5.5	274.39305566937463	274.39305566937463	279.46	0.0	275.427	0.0	1.65877	5.85194	991.182	-3.49551	245.909	1.0	3.0	1.0	1.0	1.0
1	2021	26	6.0	274.398956012596	274.398956012596	279.248	0.0	275.504	0.0	2.19046	5.715399999999999	991.3800000000001	-3.40121	244.173	1.0	3.0	1.0	1.0	1.0
1	2021	26	6.5	274.14673632520316	274.14673632520316	279.019	0.0	275.203	0.0	2.16486	5.66564	991.8000000000001	-3.56143	243.927	1.0	3.0	1.0	1.0	1.0
1	2021	26	7.0	273.49619211789843	273.49619211789843	278.822	0.0	273.753	0.0	2.26882	5.67152	992.387	-3.44516	241.996	1.0	3.0	1.0	1.0	1.0
1	2021	26	7.5	273.44901119251784	273.44901119251784	278.612	0.0	274.038	0.0	1.57527	5.60755	992.9039999999999	9.34348	242.387	1.0	3.0	1.0	1.0	1.0
1	2021	26	8.0	274.0213633553702	274.0213633553702	278.408	0.0	275.417	0.0	1.65238	5.68538	993.309	29.7896	244.657	1.0	3.0	1.0	1.0	1.0
1	2021	26	8.5	276.5106199920888	276.5106199920888	278.275	0.0	277.411	0.0	2.10681	5.844969999999999	993.6410000000001	193.838	247.403	1.0	3.0	1.0	1.0	1.0
1	2021	26	9.0	279.9307745667073	279.9307745667073	278.329	0.0	278.556	0.0	2.05265	6.02405	994.125	297.301	249.993	1.0	3.0	1.0	1.0	1.0
1	2021	26	9.5	282.15739203737286	282.15739203737286	278.667	0.0	279.386	0.0	2.47838	6.100760000000001	994.477	394.268	252.982	1.0	3.0	1.0	1.0	1.0
1	2021	26	10.0	284.4212787714419	284.4212787714419	279.224	0.0	280.459	0.0	2.11731	6.35051	994.798	479.252	255.995	1.0	3.0	1.0	1.0	1.0
1	2021	26	10.5	285.9500218752638	285.9500218752638	280.0	0.0	281.181	0.0	2.68651	6.39697	995.3340000000001	551.038	259.304	1.0	3.0	1.0	1.0	1.0
1	2021	26	11.0	287.7914401685001	287.7914401685001	280.874	0.0	282.011	0.0	2.0758	6.44506	995.4660000000001	605.318	262.475	1.0	3.0	1.0	1.0	1.0
1	2021	26	11.5	288.99262313255946	288.99262313255946	281.803	0.0	282.428	0.0	1.85183	6.37029	995.6	640.902	265.79	1.0	3.0	1.0	1.0	1.0
1	2021	26	12.0	290.5567767919046	290.5567767919046	282.679	0.0	283.133	0.0	2.39183	6.518189999999999	995.0239999999999	675.302	270.922	1.0	3.0	1.0	1.0	1.0
1	2021	26	12.5	291.57879914974694	291.57879914974694	283.597	0.0	283.508	0.0	2.16688	6.37616	994.5139999999999	685.068	271.519	1.0	3.0	1.0	1.0	1.0
1	2021	26	13.0	291.61955019054807	291.61955019054807	284.44	0.0	283.585	0.0	2.94117	5.848390000000001	994.422	682.774	271.533	1.0	3.0	1.0	1.0	1.0
1	2021	26	13.5	291.7773143631918	291.7773143631918	285.104	0.0	283.707	0.0	3.07011	5.85141	994.259	649.234	271.767	1.0	3.0	1.0	1.0	1.0
1	2021	26	14.0	291.19748066236025	291.19748066236025	285.655	0.0	283.872	0.0	3.74865	6.0501499999999995	994.445	599.921	275.704	1.0	3.0	1.0	1.0	1.0
1	2021	26	14.5	290.9427028029889	290.9427028029889	286.027	0.0	283.575	0.0	4.12049	6.04962	994.395	595.963	285.277	1.0	3.0	1.0	1.0	1.0
1	2021	26	15.0	291.0096469702335	291.0096469702335	286.317	0.0	283.713	0.0	2.28985	6.17531	994.3480000000001	519.62	280.28	1.0	3.0	1.0	1.0	1.0
1	2021	26	15.5	288.9061344458851	288.9061344458851	286.552	0.0	283.237	0.0	3.13126	6.87067	994.525	416.643	284.698	1.0	3.0	1.0	1.0	1.0
1	2021	26	16.0	285.46054949206706	285.46054949206706	286.648	0.0	282.401	0.0	3.63689	6.97433	994.6719999999999	248.446	282.736	1.0	3.0	1.0	1.0	1.0
1	2021	26	16.5	283.17759262405514	283.17759262405514	286.457	0.0	281.511	0.0	3.77625	7.22101	994.6980000000001	90.8467	317.509	1.0	3.0	1.0	1.0	1.0
1	2021	26	17.0	282.32533693647736	282.32533693647736	286.01	0.0	281.214	0.0	2.21496	7.4035899999999994	994.625	38.7999	326.364	1.0	3.0	1.0	1.0	1.0
1	2021	26	17.5	281.2898046752342	281.2898046752342	285.545	0.0	280.927	0.0	1.13108	7.486090000000001	994.687	8.06586	323.906	1.0	3.0	1.0	1.0	1.0
1	2021	26	18.0	280.6079249472614	280.6079249472614	285.102	0.0	280.587	0.0	0.862338	7.58605	994.6210000000001	-1.12428	326.673	1.0	3.0	1.0	1.0	1.0
1	2021	26	18.5	280.333751824319	280.333751824319	284.738	0.0	280.427	0.0	0.609463	7.5547200000000005	994.7160000000001	-1.15861	326.599	1.0	3.0	1.0	1.0	1.0
1	2021	26	19.0	279.63721810584485	279.63721810584485	284.424	0.0	280.149	0.0	0.377788	7.69491	994.773	-1.58662	318.539	1.0	3.0	1.0	1.0	1.0
1	2021	26	19.5	279.3156641138207	279.3156641138207	284.197	0.0	279.783	0.0	0.487056	7.7029700000000005	994.829	-0.534214	321.6	1.0	3.0	1.0	1.0	1.0
1	2021	26	20.0	279.98057196634437	279.98057196634437	283.903	0.0	280.215	0.0	0.461679	7.85123	995.2429999999999	-0.0141908	330.526	1.0	3.0	1.0	1.0	1.0
1	2021	26	20.5	280.4135721397771	280.4135721397771	283.703	0.0	280.651	0.0	0.733801	7.827999999999999	995.278	0.144197	333.209	1.0	3.0	1.0	1.0	1.0
1	2021	26	21.0	281.0875425562413	281.0875425562413	283.506	0.0	281.358	0.0	1.76924	7.84079	995.5	-0.728766	338.286	1.0	3.0	1.0	1.0	1.0
1	2021	26	21.5	281.02952756496575	281.02952756496575	283.397	0.0	280.562	0.0	2.4312	7.93295	995.493	-4.45224	341.891	1.0	3.0	1.0	1.0	1.0
1	2021	26	22.0	280.974584972378	280.974584972378	283.302	0.0	280.813	0.0	2.5153	7.803560000000001	995.3460000000001	-4.26227	342.772	1.0	3.0	1.0	1.0	1.0
1	2021	26	22.5	281.22075558012995	281.22075558012995	283.213	0.0	281.311	0.0	3.36459	8.045860000000001	995.4989999999999	-4.37534	344.408	1.0	3.0	1.0	1.0	1.0
1	2021	26	23.0	281.4175510983985	281.4175510983985	283.05	0.0	281.595	0.0	4.09982	8.61554	995.603	-4.09015	343.419	1.0	3.0	1.0	1.0	1.0
1	2021	26	23.5	281.52131898823586	281.52131898823586	282.972	0.0	281.951	0.0	4.65997	8.43158	995.546	-1.56923	341.462	1.0	3.0	1.0	1.0	1.0
1	2021	27	0.0	281.624950467938	281.624950467938	282.95	0.0	281.992	0.0	4.15733	8.4527	995.4939999999999	-1.60722	339.781	1.0	3.0	1.0	1.0	1.0
1	2021	27	0.5	281.5874005096143	281.5874005096143	282.865	0.0	281.58	0.0	4.08177	8.68852	995.3589999999999	-3.16775	344.923	1.0	3.0	1.0	1.0	1.0
1	2021	27	1.0	281.4737747368631	281.4737747368631	282.85	0.0	280.849	0.0	5.11141	8.97975	995.317	-2.18813	346.925	1.0	3.0	1.0	1.0	1.0
1	2021	27	1.5	281.4497870817725	281.4497870817725	282.827	0.0	280.742	0.0	4.30278	9.69958	995.287	-1.3614	348.044	1.0	3.0	1.0	1.0	1.0
1	2021	27	2.0	281.5833268508955	281.5833268508955	282.75	0.0	280.861	0.0	4.3248	9.584539999999999	995.0419999999999	-0.718695	349.824	1.0	3.0	1.0	1.0	1.0
1	2021	27	2.5	281.7573780918311	281.7573780918311	282.75	0.0	281.012	0.0	6.21148	9.86877	995.1289999999999	-0.259096	350.529	1.0	3.0	1.0	1.0	1.0
1	2021	27	3.0	281.700252486628	281.700252486628	282.75	0.0	280.956	0.0	4.87495	8.975060000000001	994.846	-0.18448	351.664	1.0	3.0	1.0	1.0	1.0
1	2021	27	3.5	281.8748510826171	281.8748510826171	282.75	0.0	281.101	0.0	5.54165	10.3515	994.883	0.00411989	352.336	1.0	3.0	1.0	1.0	1.0
1	2021	27	4.0	281.9283510348901	281.9283510348901	282.75	0.0	281.152	0.0	5.19509	10.427999999999999	994.5889999999999	0.116731	353.59	1.0	3.0	1.0	1.0	1.0
1	2021	27	4.5	281.9801780865784	281.9801780865784	282.75	0.0	281.247	0.0	4.72508	10.5363	994.163	0.229341	353.671	1.0	3.0	1.0	1.0	1.0
1	2021	27	5.0	281.98154776044123	281.98154776044123	282.75	0.0	281.238	0.0	5.11707	10.6963	993.963	0.232546	353.872	1.0	3.0	1.0	1.0	1.0
1	2021	27	5.5	282.00998387852917	282.00998387852917	282.75	0.0	281.246	0.0	5.05723	10.7505	993.7610000000001	0.218355	354.298	1.0	3.0	1.0	1.0	1.0
1	2021	27	6.0	282.0143278429462	282.0143278429462	282.75	0.0	281.272	0.0	4.42507	10.661800000000001	993.9139999999999	0.260469	354.805	1.0	3.0	1.0	1.0	1.0
1	2021	27	6.5	282.02953774307946	282.02953774307946	282.75	0.0	281.271	0.0	5.601	10.794699999999999	994.088	0.311282	354.513	1.0	3.0	1.0	1.0	1.0
1	2021	27	7.0	282.099595178443	282.099595178443	282.75	0.0	281.374	0.0	5.24903	10.9073	994.0819999999999	0.43671	354.251	1.0	3.0	1.0	1.0	1.0
1	2021	27	7.5	282.18045281188296	282.18045281188296	282.75	0.0	281.453	0.0	5.29852	11.147400000000001	994.1969999999999	1.19889	355.488	1.0	3.0	1.0	1.0	1.0
1	2021	27	8.0	282.3897537951469	282.3897537951469	282.75	0.0	281.663	0.0	5.4067	11.1456	994.233	5.03727	356.78	1.0	3.0	1.0	1.0	1.0
1	2021	27	8.5	282.14140327011893	282.14140327011893	282.75	0.0	281.33	0.0	3.36313	10.5871	994.517	7.19702	355.793	1.0	3.0	1.0	1.0	1.0
1	2021	27	9.0	281.9412443584897	281.9412443584897	282.75	0.0	281.12	0.0	4.69395	10.627500000000001	994.785	15.2697	354.778	1.0	3.0	1.0	1.0	1.0
1	2021	27	9.5	282.215147722022	282.215147722022	282.748	0.0	281.301	0.0	4.09287	10.6692	994.93	25.5398	355.861	1.0	3.0	1.0	1.0	1.0
1	2021	27	10.0	282.4013754900492	282.4013754900492	282.75	0.0	281.4	0.0	3.57	10.9002	994.9080000000001	30.1087	356.452	1.0	3.0	1.0	1.0	1.0
1	2021	27	10.5	282.4138594388885	282.4138594388885	282.78	0.0	281.52	0.0	4.52541	11.198599999999999	995.047	30.279	356.947	1.0	3.0	1.0	1.0	1.0
1	2021	27	11.0	282.6940259607775	282.6940259607775	282.849	0.0	281.769	0.0	3.81696	11.154000000000002	994.9610000000001	28.0826	358.265	1.0	3.0	1.0	1.0	1.0
1	2021	27	11.5	282.97949119442865	282.97949119442865	282.887	0.0	281.987	0.0	4.30131	11.2709	994.64	41.3469	359.484	1.0	3.0	1.0	1.0	1.0
1	2021	27	12.0	283.3847695044733	283.3847695044733	282.962	0.0	282.308	0.0	5.71725	11.7298	994.3000000000001	46.879	361.627	1.0	3.0	1.0	1.0	1.0
1	2021	27	12.5	283.4415441368166	283.4415441368166	283.095	0.0	282.305	0.0	5.43214	11.5662	993.7810000000001	52.8108	361.579	1.0	3.0	1.0	1.0	1.0
1	2021	27	13.0	283.544597280169	283.544597280169	283.283	0.0	282.384	0.0	5.43254	11.5114	993.37	57.995	362.149	1.0	3.0	1.0	1.0	1.0
1	2021	27	13.5	283.6713147798696	283.6713147798696	283.394	0.0	282.519	0.0	5.70209	11.9186	992.824	56.9376	362.83	1.0	3.0	1.0	1.0	1.0
1	2021	27	14.0	283.5915823743096	283.5915823743096	283.48	0.0	282.464	0.0	4.98416	11.941400000000002	992.4839999999999	51.9625	362.371	1.0	3.0	1.0	1.0	1.0
1	2021	27	14.5	283.55766573290487	283.55766573290487	283.55	0.0	282.426	0.0	4.5921	11.357599999999998	992.255	40.4437	362.239	1.0	3.0	1.0	1.0	1.0
1	2021	27	15.0	283.5391090186516	283.5391090186516	283.687	0.0	282.548	0.0	6.40281	11.9926	992.117	37.1854	362.187	1.0	3.0	1.0	1.0	1.0
1	2021	27	15.5	283.4251254551379	283.4251254551379	283.75	0.0	282.606	0.0	5.54707	11.6631	992.05	26.1056	362.051	1.0	3.0	1.0	1.0	1.0
1	2021	27	16.0	283.3500502068373	283.3500502068373	283.75	0.0	282.628	0.0	5.30779	11.7183	992.116	16.8792	362.375	1.0	3.0	1.0	1.0	1.0
1	2021	27	16.5	283.37166934610536	283.37166934610536	283.747	0.0	282.579	0.0	5.15422	12.3061	991.969	13.8012	362.869	1.0	3.0	1.0	1.0	1.0
1	2021	27	17.0	283.3149446260784	283.3149446260784	283.707	0.0	282.653	0.0	5.88606	11.943299999999999	991.7410000000001	6.98004	362.742	1.0	3.0	1.0	1.0	1.0
1	2021	27	17.5	283.26352053476023	283.26352053476023	283.635	0.0	282.764	0.0	5.90022	11.819300000000002	991.4739999999999	2.12679	362.368	1.0	3.0	1.0	1.0	1.0
1	2021	27	18.0	283.32787776377666	283.32787776377666	283.55	0.0	282.538	0.0	6.27517	12.0455	991.494	0.121308	362.326	1.0	3.0	1.0	1.0	1.0
1	2021	27	18.5	283.26737805402183	283.26737805402183	283.55	0.0	282.46	0.0	6.04559	11.9705	991.5139999999999	0.136414	362.159	1.0	3.0	1.0	1.0	1.0
1	2021	27	19.0	283.36016845417606	283.36016845417606	283.55	0.0	282.579	0.0	6.01025	12.0822	991.5610000000001	0.187227	362.693	1.0	3.0	1.0	1.0	1.0
1	2021	27	19.5	283.32994240098407	283.32994240098407	283.55	0.0	282.567	0.0	5.45821	12.0335	991.5939999999999	0.176698	362.582	1.0	3.0	1.0	1.0	1.0
1	2021	27	20.0	283.28872819301097	283.28872819301097	283.549	0.0	282.476	0.0	5.67074	12.046400000000002	991.5319999999999	0.141908	362.383	1.0	3.0	1.0	1.0	1.0
1	2021	27	20.5	283.2998898800058	283.2998898800058	283.522	0.0	282.537	0.0	5.16324	12.117500000000001	991.47	0.222475	362.526	1.0	3.0	1.0	1.0	1.0
1	2021	27	21.0	283.4726731090408	283.4726731090408	283.527	0.0	282.726	0.0	5.83031	11.985	991.495	0.247652	363.392	1.0	3.0	1.0	1.0	1.0
1	2021	27	21.5			283.549	0.0	282.738	0.0	4.79269		991.4749999999999	0.215608	363.692	1.0	3.0	1.0	1.0	1.0
1	2021	27	22.0	283.56626866709894	283.56626866709894	283.55	0.0	282.793	0.0	5.65081	11.4909	991.3510000000001	0.160676	364.134	1.0	3.0	1.0	1.0	1.0
1	2021	27	22.5	283.5315933536	283.5315933536	283.55	0.0	282.708	0.0	6.05076	12.2306	991.295	0.14145	363.843	1.0	3.0	1.0	1.0	1.0
1	2021	27	23.0	283.57458964760093	283.57458964760093	283.55	0.0	282.794	0.0	5.53818	12.3153	991.2149999999999	0.192262	364.082	1.0	3.0	1.0	1.0	1.0
1	2021	27	23.5	283.6302383022632	283.6302383022632	283.55	0.0	282.921	0.0	4.96102	12.3566	991.422	0.258638	364.479	1.0	3.0	1.0	1.0	1.0
1	2021	28	0.0	283.5989376058281	283.5989376058281	283.55	0.0	282.927	0.0	5.34539	12.4732	991.3760000000001	0.118104	365.015	1.0	3.0	1.0	1.0	1.0
1	2021	28	0.5	283.63595849131013	283.63595849131013	283.662	0.0	282.96	0.0	4.79034	12.431199999999997	990.89	0.280153	364.636	1.0	3.0	1.0	1.0	1.0
